air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,wind_speed_10m,period_end,period
14,0.2,-24,0,0,0,0,15.3,5.6,0,0,0,0,11.1,0,55.4,867.2,0,0,2.4,2024-10-03T21:30:00+00:00,PT30M
14,0.2,-35,0,0,0,0,16.7,5.4,0,0,0,0,10.6,0,56.6,867.3,0,0,2.5,2024-10-03T22:00:00+00:00,PT30M
14,0.2,-46,0,0,0,0,19.9,5.3,0,0,0,0,10.3,0,57.2,867.4,0,0,2.5,2024-10-03T22:30:00+00:00,PT30M
13,0.2,-54,0,0,0,0,21,5.1,0,0,0,0,10.1,0,57.2,867.5,0,0,2.4,2024-10-03T23:00:00+00:00,PT30M
13,0.2,-61,0,0,0,0,21.4,5.1,0,0,0,0,9.9,0,57.5,867.5,0,0,2.4,2024-10-03T23:30:00+00:00,PT30M
13,0.2,-68,0,0,0,0,16.8,5.1,0,0,0,0,9.8,0,58.1,867.4,0,0,2.3,2024-10-04T00:00:00+00:00,PT30M
13,0.2,-73,0,0,0,0,21.2,5.1,0,0,0,0,9.7,0,58.5,867.4,0,0,2.3,2024-10-04T00:30:00+00:00,PT30M
13,0.2,-79,0,0,0,0,23.8,4.9,0,0,0,0,9.6,0,58.8,867.7,0,0,2.3,2024-10-04T01:00:00+00:00,PT30M
13,0.2,-83,0,0,0,0,24,4.7,0,0,0,0,9.5,0,59.1,867.8,0,0,2.3,2024-10-04T01:30:00+00:00,PT30M
12,0.2,-88,0,0,0,0,28.8,4.6,0,0,0,0,9.5,0,59.3,867.8,0,0,2.3,2024-10-04T02:00:00+00:00,PT30M
12,0.2,-92,0,0,0,0,26.1,4.5,0,0,0,0,9.4,0,58.9,867.9,0,0,2.3,2024-10-04T02:30:00+00:00,PT30M
13,0.2,-97,14,86,21,25,22,4.5,16,19,17,18,9.3,0,58.2,868,0,0,2.2,2024-10-04T03:00:00+00:00,PT30M
13,0.2,-101,42,428,104,137,0,4.6,42,428,104,137,9.3,0,55.9,868.1,0,0,2.2,2024-10-04T03:30:00+00:00,PT30M
14,0.2,-106,60,606,207,267,0,4.7,60,606,207,267,9.2,0,52.2,868.3,0,0,2.2,2024-10-04T04:00:00+00:00,PT30M
16,0.2,-111,73,709,313,399,0,4.7,73,709,313,399,9.2,0,47.3,868.5,0,0,2,2024-10-04T04:30:00+00:00,PT30M
18,0.2,-116,82,779,417,526,0,4.4,82,779,417,526,9.3,0,41.5,868.5,0,0,1.7,2024-10-04T05:00:00+00:00,PT30M
19,0.2,-122,89,830,513,644,0,4.2,89,830,513,644,9.3,0,37.5,868.6,0,0,1.4,2024-10-04T05:30:00+00:00,PT30M
20,0.2,-129,103,847,596,744,0,3.9,103,847,596,744,9.4,0,35.1,868.8,0,0,1.4,2024-10-04T06:00:00+00:00,PT30M
20,0.2,-136,124,837,664,824,0,3.8,124,837,664,824,9.5,0,33.4,868.8,0,0,1.5,2024-10-04T06:30:00+00:00,PT30M
21,0.2,-145,136,843,721,893,0,3.7,136,843,721,893,9.6,0,32.5,868.8,0,0,1.6,2024-10-04T07:00:00+00:00,PT30M
21,0.2,-155,137,862,768,950,0,3.5,137,862,768,950,9.7,0,30.8,868.7,0,0,1.8,2024-10-04T07:30:00+00:00,PT30M
22,0.2,-165,136,876,798,987,0,3,136,876,798,987,9.9,0,28.5,868.7,0,0,2,2024-10-04T08:00:00+00:00,PT30M
23,0.2,-177,134,884,811,1003,0,3,134,884,811,1003,10.1,0,27.5,868.5,0,0,2.1,2024-10-04T08:30:00+00:00,PT30M
23,0.2,171,130,888,808,1000,0,3.3,130,888,808,1000,10.2,0,27.7,868.1,0,0,2.1,2024-10-04T09:00:00+00:00,PT30M
23,0.2,160,124,891,789,977,0,3.1,124,891,789,977,10.1,0,27.1,867.8,0,0,2.1,2024-10-04T09:30:00+00:00,PT30M
23,0.2,150,119,887,753,935,0,2.4,119,887,753,935,10,0,25.7,867.5,0,0,2.1,2024-10-04T10:00:00+00:00,PT30M
23,0.2,141,113,875,701,872,0,2.2,113,875,701,872,9.9,0,25.4,867.3,0,0,2.1,2024-10-04T10:30:00+00:00,PT30M
23,0.2,133,107,856,634,791,0,2.6,107,856,634,791,10,0,26.1,866.9,0,0,2.1,2024-10-04T11:00:00+00:00,PT30M
23,0.2,126,100,828,554,694,0,2.7,100,828,554,694,10,0,26.7,866.8,0,0,2.1,2024-10-04T11:30:00+00:00,PT30M
23,0.2,119,91,792,464,584,0,2.8,91,792,464,584,10,0,27.2,866.9,0,0,2.1,2024-10-04T12:00:00+00:00,PT30M
22,0.2,114,79,741,365,463,0,3.1,79,741,365,463,10,0,28.1,866.9,0,0,2,2024-10-04T12:30:00+00:00,PT30M
22,0.2,108,67,663,261,335,0,3.6,67,663,261,335,10,0,29.3,866.8,0,0,1.9,2024-10-04T13:00:00+00:00,PT30M
22,0.2,104,51,533,156,204,0,4.7,51,533,156,204,10,0,33.1,866.8,0,0,1.7,2024-10-04T13:30:00+00:00,PT30M
21,0.2,99,30,280,60,78,5.2,6.5,31,246,58,75,10.1,0,40.3,866.8,0,0,1.4,2024-10-04T14:00:00+00:00,PT30M
20,0.2,95,3,7,3,3,29.2,6.8,2,0,2,2,10.2,0,43.2,866.8,0,0,1.2,2024-10-04T14:30:00+00:00,PT30M
19,0.2,90,0,0,0,0,26.5,5.6,0,0,0,0,10.3,0,41.1,866.9,0,0,1.2,2024-10-04T15:00:00+00:00,PT30M
19,0.2,86,0,0,0,0,28.1,5.2,0,0,0,0,10.4,0,41.2,867,0,0,1.3,2024-10-04T15:30:00+00:00,PT30M
18,0.2,81,0,0,0,0,24.4,5.5,0,0,0,0,10.4,0,43.7,867.3,0,0,1.4,2024-10-04T16:00:00+00:00,PT30M
18,0.2,76,0,0,0,0,28.6,6,0,0,0,0,10.5,0,46.8,867.5,0,0,1.6,2024-10-04T16:30:00+00:00,PT30M
17,0.2,71,0,0,0,0,29.6,6.5,0,0,0,0,10.5,0,50.7,867.6,0,0,1.6,2024-10-04T17:00:00+00:00,PT30M
16,0.2,65,0,0,0,0,25.4,6.8,0,0,0,0,10.5,0,53.6,867.7,0,0,1.7,2024-10-04T17:30:00+00:00,PT30M
16,0.2,58,0,0,0,0,24,6.9,0,0,0,0,10.5,0,55.6,868,0,0,1.7,2024-10-04T18:00:00+00:00,PT30M
15,0.2,51,0,0,0,0,22.9,6.9,0,0,0,0,10.7,0,56.7,868.1,0,0,1.8,2024-10-04T18:30:00+00:00,PT30M
15,0.2,41,0,0,0,0,25.9,6.8,0,0,0,0,10.8,0,57.1,868.1,0,0,1.9,2024-10-04T19:00:00+00:00,PT30M
15,0.2,30,0,0,0,0,28.1,6.8,0,0,0,0,11,0,58.2,868.1,0,0,1.9,2024-10-04T19:30:00+00:00,PT30M
14,0.2,18,0,0,0,0,29,6.7,0,0,0,0,11.1,0,60.1,868.3,0,0,2,2024-10-04T20:00:00+00:00,PT30M
14,0.2,4,0,0,0,0,27.3,6.7,0,0,0,0,11.2,0,61.4,868.3,0,0,2,2024-10-04T20:30:00+00:00,PT30M
14,0.2,-10,0,0,0,0,26.9,6.7,0,0,0,0,11.2,0,62.2,868.1,0,0,2,2024-10-04T21:00:00+00:00,PT30M
13,0.2,-24,0,0,0,0,27.9,6.6,0,0,0,0,11.1,0,63.6,868,0,0,2,2024-10-04T21:30:00+00:00,PT30M
13,0.2,-36,0,0,0,0,30,6.5,0,0,0,0,10.8,0,65.4,868,0,0,2,2024-10-04T22:00:00+00:00,PT30M
13,0.2,-46,0,0,0,0,27.3,6.3,0,0,0,0,10.7,0,66.1,868,0,0,2,2024-10-04T22:30:00+00:00,PT30M
12,0.2,-55,0,0,0,0,28.7,6.1,0,0,0,0,10.6,0,65.7,868,0,0,2,2024-10-04T23:00:00+00:00,PT30M
12,0.2,-62,0,0,0,0,31.4,5.9,0,0,0,0,10.5,0,65.4,867.9,0,0,2.1,2024-10-04T23:30:00+00:00,PT30M
12,0.2,-68,0,0,0,0,30.2,5.7,0,0,0,0,10.5,0,65.4,867.8,0,0,2.1,2024-10-05T00:00:00+00:00,PT30M
12,0.2,-74,0,0,0,0,29.8,5.5,0,0,0,0,10.5,0,65.2,867.9,0,0,2.1,2024-10-05T00:30:00+00:00,PT30M
12,0.2,-79,0,0,0,0,25.5,5.4,0,0,0,0,10.5,0,65,868.1,0,0,2,2024-10-05T01:00:00+00:00,PT30M
12,0.2,-84,0,0,0,0,23.8,5.2,0,0,0,0,10.5,0,64.7,868.2,0,0,2,2024-10-05T01:30:00+00:00,PT30M
11,0.2,-88,0,0,0,0,25.7,4.9,0,0,0,0,10.6,0,64.4,868.4,0,0,1.9,2024-10-05T02:00:00+00:00,PT30M
11,0.2,-93,0,0,0,0,25,4.8,0,0,0,0,10.9,0,64.1,868.6,0,0,1.9,2024-10-05T02:30:00+00:00,PT30M
11,0.2,-97,14,36,17,19,22.4,4.7,14,3,14,14,11.2,0,63.6,868.8,0,0,1.8,2024-10-05T03:00:00+00:00,PT30M
12,0.2,-101,50,272,90,112,0,4.7,50,272,90,112,11.5,0,61,869,0,0,1.7,2024-10-05T03:30:00+00:00,PT30M
13,0.2,-106,78,449,186,233,0,4.7,78,449,186,233,11.9,0,56.4,869.3,0,0,1.6,2024-10-05T04:00:00+00:00,PT30M
15,0.2,-111,99,563,288,360,0,4.6,99,563,288,360,12.3,0,50.9,869.5,0,0,1.3,2024-10-05T04:30:00+00:00,PT30M
16,0.2,-116,115,644,389,485,0,4.2,115,644,389,485,12.7,0,44.8,869.9,0,0,0.7,2024-10-05T05:00:00+00:00,PT30M
17,0.2,-122,127,704,484,601,0,4.2,127,704,484,601,13.1,0,42,870,0,0,0.2,2024-10-05T05:30:00+00:00,PT30M
18,0.2,-129,135,748,568,705,0,4.5,135,748,568,705,13.6,0,41.8,870,0,0,0.4,2024-10-05T06:00:00+00:00,PT30M
18,0.2,-137,142,779,641,794,0,4.9,142,779,641,794,14.1,0,42,870,0,0,0.9,2024-10-05T06:30:00+00:00,PT30M
19,0.2,-145,146,803,700,867,0,5.6,146,803,700,867,14.5,0,42.7,870,0,0,1.3,2024-10-05T07:00:00+00:00,PT30M
19,0.2,-155,147,822,745,923,0,5.9,147,822,745,923,14.8,0,42.3,869.9,0,0,1.6,2024-10-05T07:30:00+00:00,PT30M
20,0.2,-166,148,834,774,958,0,6,148,834,774,958,15.1,0,40.6,869.7,0,0,1.7,2024-10-05T08:00:00+00:00,PT30M
20,0.2,-177,149,837,787,973,0,5.8,149,837,787,973,15.3,0.1,39.1,869.5,0,0,1.8,2024-10-05T08:30:00+00:00,PT30M
20,0.2,171,148,836,782,968,0,5.3,148,836,782,968,15.4,0.1,37.6,869.3,0,0,1.8,2024-10-05T09:00:00+00:00,PT30M
20,0.2,160,146,830,761,943,0,5.2,146,830,761,943,15.4,0.1,36.8,869,0,0,1.8,2024-10-05T09:30:00+00:00,PT30M
21,0.2,150,144,818,725,898,0,5.3,144,818,725,898,15.2,0.1,36.6,868.7,0,0,1.7,2024-10-05T10:00:00+00:00,PT30M
21,0.2,141,139,799,673,834,0,5.4,139,799,673,834,15.1,0,36.4,868.4,0,0,1.6,2024-10-05T10:30:00+00:00,PT30M
21,0.2,133,132,776,606,754,0,5.4,132,776,606,754,15.2,0,36.1,868.2,0,0,1.4,2024-10-05T11:00:00+00:00,PT30M
21,0.2,126,122,747,528,659,0,5.4,122,747,528,659,15.3,0,36,868.1,0,0,1.2,2024-10-05T11:30:00+00:00,PT30M
21,0.2,119,113,694,438,547,0,5.6,113,694,438,547,15.2,0,36.1,868,0,0,1.1,2024-10-05T12:00:00+00:00,PT30M
21,0.2,114,105,607,337,421,0,5.5,105,607,337,421,15.2,0,36.3,868,0,0,1,2024-10-05T12:30:00+00:00,PT30M
21,0.2,109,89,498,233,292,0,5.4,89,498,233,292,15.3,0,36.4,868,0,0,0.9,2024-10-05T13:00:00+00:00,PT30M
20,0.2,104,65,351,132,166,0,5.7,65,351,132,166,15.5,0,38.5,868.1,0,0,0.8,2024-10-05T13:30:00+00:00,PT30M
20,0.2,99,33,129,47,55,13,6.6,35,60,42,46,15.8,0,42.6,868.1,0,0,0.8,2024-10-05T14:00:00+00:00,PT30M
19,0.2,95,2,1,2,2,31.6,7,1,0,1,1,16,0,45.6,868.2,0,0,0.8,2024-10-05T14:30:00+00:00,PT30M
18,0.2,91,0,0,0,0,31,6.9,0,0,0,0,16.1,0,47.1,868.4,0,0,0.9,2024-10-05T15:00:00+00:00,PT30M
18,0.2,86,0,0,0,0,31.2,6.7,0,0,0,0,16.1,0,47.7,868.6,0,0,1,2024-10-05T15:30:00+00:00,PT30M
18,0.2,82,0,0,0,0,31.4,6.2,0,0,0,0,16,0,47.1,868.9,0,0,1.2,2024-10-05T16:00:00+00:00,PT30M
17,0.2,77,0,0,0,0,31.4,6.2,0,0,0,0,15.9,0,48.8,869.1,0,0,1.3,2024-10-05T16:30:00+00:00,PT30M
16,0.2,71,0,0,0,0,31.6,6.6,0,0,0,0,15.8,0,52.9,869.1,0,0,1.3,2024-10-05T17:00:00+00:00,PT30M
16,0.2,66,0,0,0,0,32.4,6.8,0,0,0,0,15.7,0,55.3,869.3,0,0,1.4,2024-10-05T17:30:00+00:00,PT30M
15,0.2,59,0,0,0,0,32.6,6.7,0,0,0,0,15.6,0,55.9,869.6,0,0,1.5,2024-10-05T18:00:00+00:00,PT30M
15,0.2,51,0,0,0,0,33,6.4,0,0,0,0,15.5,0,56,869.7,0,0,1.6,2024-10-05T18:30:00+00:00,PT30M
15,0.2,42,0,0,0,0,40.7,6.1,0,0,0,0,15.3,0,55.7,869.7,0,0,1.7,2024-10-05T19:00:00+00:00,PT30M
15,0.2,31,0,0,0,0,31.4,5.6,0,0,0,0,15.3,0,55.2,869.8,0,0,1.7,2024-10-05T19:30:00+00:00,PT30M
14,0.2,18,0,0,0,0,32,5.1,0,0,0,0,15.2,0,54.6,869.9,0,0,1.6,2024-10-05T20:00:00+00:00,PT30M
14,0.2,4,0,0,0,0,32.8,4.8,0,0,0,0,15.3,0.1,54.5,870,0,0,1.5,2024-10-05T20:30:00+00:00,PT30M
14,0.2,-11,0,0,0,0,39.5,4.7,0,0,0,0,15.5,0.1,55,870,0,0,1.4,2024-10-05T21:00:00+00:00,PT30M
13,0.2,-24,0,0,0,0,42,4.4,0,0,0,0,15.5,0,54.8,870.1,0,0,1.4,2024-10-05T21:30:00+00:00,PT30M
13,0.2,-36,0,0,0,0,34.7,3.9,0,0,0,0,15.1,0,54,870.2,0,0,1.3,2024-10-05T22:00:00+00:00,PT30M
13,0.2,-46,0,0,0,0,37.1,3.6,0,0,0,0,15,0,53.6,870.2,0,0,1.4,2024-10-05T22:30:00+00:00,PT30M
13,0.2,-55,0,0,0,0,34.4,3.5,0,0,0,0,15.2,0,53.8,870.1,0,0,1.5,2024-10-05T23:00:00+00:00,PT30M
13,0.2,-62,0,0,0,0,32,3.5,0,0,0,0,15.3,0,53.8,870,0,0,1.6,2024-10-05T23:30:00+00:00,PT30M
13,0.2,-69,0,0,0,0,32.7,3.4,0,0,0,0,15.4,0,53.6,870.1,0,0,1.6,2024-10-06T00:00:00+00:00,PT30M
13,0.2,-74,0,0,0,0,39.4,3.5,0,0,0,0,15.4,0,54.2,870.3,0,0,1.6,2024-10-06T00:30:00+00:00,PT30M
12,0.2,-79,0,0,0,0,38.3,3.6,0,0,0,0,15.5,0,55.7,870.6,0,0,1.7,2024-10-06T01:00:00+00:00,PT30M
12,0.2,-84,0,0,0,0,37.9,3.6,0,0,0,0,15.5,0.1,56.8,870.8,0,0,1.7,2024-10-06T01:30:00+00:00,PT30M
12,0.2,-88,0,0,0,0,38.2,3.5,0,0,0,0,15.6,0.1,57.5,870.8,0,0,1.6,2024-10-06T02:00:00+00:00,PT30M
11,0.2,-93,0,0,0,0,25.5,3.6,0,0,0,0,15.7,0.1,59.1,871,0,0,1.6,2024-10-06T02:30:00+00:00,PT30M
11,0.2,-97,13,27,15,16,18,4,13,0,13,12,16,0.1,61.6,871.3,0,0,1.7,2024-10-06T03:00:00+00:00,PT30M
11,0.2,-102,50,240,84,104,23.9,4.2,57,37,60,61,16.2,0.1,61.4,871.7,0,0,1.7,2024-10-06T03:30:00+00:00,PT30M
12,0.2,-106,77,423,178,224,35.1,4.5,109,36,118,120,16.3,0.1,58.5,872.2,0,0,1.6,2024-10-06T04:00:00+00:00,PT30M
14,0.2,-111,97,552,281,353,4.3,4.6,111,469,270,332,16.5,0.3,54.6,872.5,0,0,1.4,2024-10-06T04:30:00+00:00,PT30M
15,0.2,-117,110,645,382,480,1.1,4.6,117,618,377,471,16.7,0.3,50.1,872.6,0,0,1.1,2024-10-06T05:00:00+00:00,PT30M
16,0.2,-123,118,714,478,598,25.3,4.8,260,194,355,385,16.7,0.1,47.8,872.8,0,0,0.6,2024-10-06T05:30:00+00:00,PT30M
17,0.2,-129,122,768,564,705,4.8,5.3,157,658,539,662,16.7,0.1,47.4,872.9,0,0,0.5,2024-10-06T06:00:00+00:00,PT30M
17,0.2,-137,123,811,639,799,0,5.7,123,811,639,799,16.6,0.1,47.5,873,0,0,0.8,2024-10-06T06:30:00+00:00,PT30M
17,0.2,-146,123,840,700,874,0.9,6,133,817,694,864,16.5,0.1,48.1,872.9,0,0,1.2,2024-10-06T07:00:00+00:00,PT30M
18,0.2,-155,124,859,746,930,0,6.2,124,859,746,930,16.4,0.1,47,872.9,0,0,1.5,2024-10-06T07:30:00+00:00,PT30M
19,0.2,-166,125,871,775,966,0,6.1,125,871,775,966,16.3,0.1,44.4,872.9,0,0,1.8,2024-10-06T08:00:00+00:00,PT30M
19,0.2,-177,125,875,788,982,0,6.1,125,875,788,982,16.1,0.1,43,872.8,0,0,2,2024-10-06T08:30:00+00:00,PT30M
19,0.2,171,125,874,784,977,0,6.2,125,874,784,977,16,0.1,42.6,872.6,0,0,2,2024-10-06T09:00:00+00:00,PT30M
20,0.2,160,124,869,764,952,0,6,124,869,764,952,15.7,0,41.2,872.4,0,0,2.1,2024-10-06T09:30:00+00:00,PT30M
20,0.2,150,120,861,728,909,0,5.6,120,861,728,909,15.3,0,39,872.1,0,0,2.2,2024-10-06T10:00:00+00:00,PT30M
20,0.2,141,115,848,677,847,0,5.4,115,848,677,847,15,0,37.5,871.9,0,0,2.2,2024-10-06T10:30:00+00:00,PT30M
21,0.2,133,109,828,611,767,0,5.3,109,828,611,767,14.8,0,36.5,871.7,0,0,2.2,2024-10-06T11:00:00+00:00,PT30M
21,0.2,126,102,799,533,671,0,5.3,102,799,533,671,14.7,0,36,871.5,0,0,2.1,2024-10-06T11:30:00+00:00,PT30M
21,0.2,120,94,756,443,561,0,5.2,94,756,443,561,14.5,0,35.7,871.5,0,0,2,2024-10-06T12:00:00+00:00,PT30M
21,0.2,114,84,691,344,440,2.9,5.2,98,625,335,423,14.4,0,35.7,871.5,0,0,2,2024-10-06T12:30:00+00:00,PT30M
21,0.2,109,72,596,241,311,3.5,5.1,86,521,232,294,14.2,0,35.8,871.5,0,0,2,2024-10-06T13:00:00+00:00,PT30M
20,0.2,104,55,449,138,182,0,5.5,55,449,138,182,14,0,38.1,871.6,0,0,1.9,2024-10-06T13:30:00+00:00,PT30M
19,0.2,100,29,191,48,62,15,6.2,32,94,43,50,13.9,0,43.1,871.7,0,0,1.5,2024-10-06T14:00:00+00:00,PT30M
18,0.2,95,1,2,1,1,31.2,6,1,0,1,1,13.7,0,44.5,871.9,0,0,1.2,2024-10-06T14:30:00+00:00,PT30M
18,0.2,91,0,0,0,0,28.3,4.9,0,0,0,0,13.5,0,42,872.1,0,0,1,2024-10-06T15:00:00+00:00,PT30M
18,0.2,86,0,0,0,0,26.5,4.2,0,0,0,0,13.3,0,40.8,872.3,0,0,0.7,2024-10-06T15:30:00+00:00,PT30M
17,0.2,82,0,0,0,0,29.8,3.9,0,0,0,0,13.1,0,40.7,872.6,0,0,0.3,2024-10-06T16:00:00+00:00,PT30M
17,0.2,77,0,0,0,0,22.7,4,0,0,0,0,12.9,0,42,872.8,0,0,0.2,2024-10-06T16:30:00+00:00,PT30M
16,0.2,72,0,0,0,0,26.1,4.3,0,0,0,0,12.7,0,44.9,873.1,0,0,0.5,2024-10-06T17:00:00+00:00,PT30M
16,0.2,66,0,0,0,0,26.3,4.5,0,0,0,0,12.6,0,47,873.3,0,0,0.8,2024-10-06T17:30:00+00:00,PT30M
15,0.2,59,0,0,0,0,21.8,4.6,0,0,0,0,12.5,0,48.5,873.4,0,0,1,2024-10-06T18:00:00+00:00,PT30M
15,0.2,51,0,0,0,0,23.1,4.7,0,0,0,0,12.4,0,49.5,873.4,0,0,1.1,2024-10-06T18:30:00+00:00,PT30M
15,0.2,42,0,0,0,0,25.2,4.7,0,0,0,0,12.3,0,50.1,873.4,0,0,1.1,2024-10-06T19:00:00+00:00,PT30M
15,0.2,31,0,0,0,0,22.9,4.6,0,0,0,0,12.3,0,50.7,873.5,0,0,1.1,2024-10-06T19:30:00+00:00,PT30M
14,0.2,18,0,0,0,0,23.1,4.2,0,0,0,0,12.3,0,51.1,873.6,0,0,1.2,2024-10-06T20:00:00+00:00,PT30M
14,0.2,4,0,0,0,0,23.1,4.2,0,0,0,0,12.3,0,51.7,873.6,0,0,1.1,2024-10-06T20:30:00+00:00,PT30M
14,0.2,-11,0,0,0,0,24.6,4.3,0,0,0,0,12.4,0,52.6,873.5,0,0,1.1,2024-10-06T21:00:00+00:00,PT30M
14,0.2,-25,0,0,0,0,20.4,4.2,0,0,0,0,12.1,0,53.6,873.5,0,0,1,2024-10-06T21:30:00+00:00,PT30M
13,0.2,-37,0,0,0,0,24.8,4,0,0,0,0,11.4,0,54.8,873.8,0,0,0.9,2024-10-06T22:00:00+00:00,PT30M
13,0.2,-47,0,0,0,0,21.4,3.8,0,0,0,0,11.1,0,55.5,873.9,0,0,0.9,2024-10-06T22:30:00+00:00,PT30M
12,0.2,-55,0,0,0,0,21.2,3.7,0,0,0,0,11.3,0,55.6,873.9,0,0,1,2024-10-06T23:00:00+00:00,PT30M
12,0.2,-63,0,0,0,0,20.8,3.7,0,0,0,0,11.4,0,55.8,873.9,0,0,1,2024-10-06T23:30:00+00:00,PT30M
12,0.2,-69,0,0,0,0,18.4,3.8,0,0,0,0,11.4,0,56,873.9,0,0,1.1,2024-10-07T00:00:00+00:00,PT30M
12,0.2,-75,0,0,0,0,15.4,3.8,0,0,0,0,11.4,0,56.4,873.9,0,0,1.1,2024-10-07T00:30:00+00:00,PT30M
12,0.2,-80,0,0,0,0,14.5,3.7,0,0,0,0,11.4,0,56.9,873.9,0,0,1.2,2024-10-07T01:00:00+00:00,PT30M
12,0.2,-84,0,0,0,0,11.3,3.6,0,0,0,0,11.3,0,57.4,874,0,0,1.3,2024-10-07T01:30:00+00:00,PT30M
12,0.2,-89,0,0,0,0,10,3.6,0,0,0,0,11.2,0,57.7,874.1,0,0,1.3,2024-10-07T02:00:00+00:00,PT30M
12,0.2,-93,0,0,0,0,10,3.5,0,0,0,0,11.1,0,57.3,874.2,0,0,1.3,2024-10-07T02:30:00+00:00,PT30M
12,0.2,-98,11,71,17,21,11.1,3.4,13,28,15,17,11.1,0,56.2,874.3,0,0,1.4,2024-10-07T03:00:00+00:00,PT30M
12,0.2,-102,38,429,97,133,2.9,3.6,40,389,95,129,11,0,55.2,874.5,0,0,1.4,2024-10-07T03:30:00+00:00,PT30M
13,0.2,-107,54,615,198,264,0,4.1,54,615,198,264,11,0,54.2,874.8,0,0,1.3,2024-10-07T04:00:00+00:00,PT30M
14,0.2,-112,64,731,305,398,0,4.3,64,731,305,398,11,0,50.6,875.1,0,0,1,2024-10-07T04:30:00+00:00,PT30M
16,0.2,-117,70,804,407,525,0,4.1,70,804,407,525,11,0,44.9,875.4,0,0,0.6,2024-10-07T05:00:00+00:00,PT30M
17,0.2,-123,76,852,502,642,0,4,76,852,502,642,11,0,41.7,875.5,0,0,0.5,2024-10-07T05:30:00+00:00,PT30M
18,0.2,-130,79,890,588,748,0,4.1,79,890,588,748,10.9,0,40.6,875.6,0,0,0.9,2024-10-07T06:00:00+00:00,PT30M
18,0.2,-137,80,921,663,839,0,4.2,80,921,663,839,10.9,0,39.7,875.7,0,0,1.3,2024-10-07T06:30:00+00:00,PT30M
19,0.2,-146,81,941,724,913,0,4.5,81,941,724,913,10.7,0,39.2,875.7,0,0,1.5,2024-10-07T07:00:00+00:00,PT30M
19,0.2,-156,83,953,769,969,0,4.6,83,953,769,969,10.6,0,37.9,875.6,0,0,1.7,2024-10-07T07:30:00+00:00,PT30M
20,0.2,-166,84,960,798,1004,0,4.5,84,960,798,1004,10.5,0,36.1,875.4,0,0,1.8,2024-10-07T08:00:00+00:00,PT30M
20,0.2,-177,84,964,810,1020,0,4.3,84,964,810,1020,10.4,0,34.7,875.2,0,0,1.8,2024-10-07T08:30:00+00:00,PT30M
21,0.2,171,83,965,806,1015,0,4.1,83,965,806,1015,10.4,0,33.8,874.8,0,0,1.8,2024-10-07T09:00:00+00:00,PT30M
21,0.2,160,80,964,786,991,0,4,80,964,786,991,10.2,0,32.8,874.6,0,0,1.7,2024-10-07T09:30:00+00:00,PT30M
22,0.2,150,78,959,750,947,0,4,78,959,750,947,9.8,0,31.7,874.3,0,0,1.6,2024-10-07T10:00:00+00:00,PT30M
22,0.2,141,76,946,698,883,0,3.9,76,946,698,883,9.5,0,30.8,874.1,0,0,1.6,2024-10-07T10:30:00+00:00,PT30M
22,0.2,133,73,927,630,801,0,3.6,73,927,630,801,9.3,0,30,874,0,0,1.6,2024-10-07T11:00:00+00:00,PT30M
22,0.2,126,70,900,550,704,0,3.4,70,900,550,704,9.1,0,29.4,873.9,0,0,1.6,2024-10-07T11:30:00+00:00,PT30M
22,0.2,120,64,866,460,593,0,3.3,64,866,460,593,8.8,0,29,873.6,0,0,1.6,2024-10-07T12:00:00+00:00,PT30M
22,0.2,114,56,820,361,471,0,3,56,820,361,471,8.7,0,28.5,873.5,0,0,1.7,2024-10-07T12:30:00+00:00,PT30M
22,0.2,109,48,745,255,341,0,2.6,48,745,255,341,8.6,0,27.9,873.4,0,0,1.7,2024-10-07T13:00:00+00:00,PT30M
21,0.2,104,38,617,149,208,0,3.2,38,617,149,208,8.5,0,30.3,873.4,0,0,1.6,2024-10-07T13:30:00+00:00,PT30M
20,0.2,100,21,317,52,74,16.1,4.6,28,175,46,60,8.5,0,36.1,873.5,0,0,1.3,2024-10-07T14:00:00+00:00,PT30M
20,0.2,95,1,4,1,1,31.2,4.7,1,0,1,1,8.5,0,37.8,873.6,0,0,1.1,2024-10-07T14:30:00+00:00,PT30M
19,0.2,91,0,0,0,0,25.4,3.2,0,0,0,0,8.6,0,34.8,873.6,0,0,1,2024-10-07T15:00:00+00:00,PT30M
19,0.2,87,0,0,0,0,24.8,2.7,0,0,0,0,8.6,0,34.2,873.8,0,0,0.8,2024-10-07T15:30:00+00:00,PT30M
19,0.2,82,0,0,0,0,23.8,3.1,0,0,0,0,8.6,0,35.9,874,0,0,0.8,2024-10-07T16:00:00+00:00,PT30M
18,0.2,77,0,0,0,0,23.6,3.5,0,0,0,0,8.6,0,38.6,874.1,0,0,1,2024-10-07T16:30:00+00:00,PT30M
17,0.2,72,0,0,0,0,21.9,3.8,0,0,0,0,8.7,0,42.3,874.2,0,0,1.1,2024-10-07T17:00:00+00:00,PT30M
16,0.2,66,0,0,0,0,21.7,4,0,0,0,0,8.8,0,44.9,874.3,0,0,1.2,2024-10-07T17:30:00+00:00,PT30M
